state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
MO,2023-24,2024,https://apps.dese.mo.gov/MCDS/home.aspx?categoryid=2&view=2,MCDS > State Assessment > 'District -- content area and grade all and disag 2024': https://apps.dese.mo.gov/MCDS/FileDownloadWebHandler.ashx?filename=95ac8fd6-4caa2024%20District_content%20area%20and%20grade%20all%20and%20disag.xlsx,XLSX,yes,yes (district file; state and school versions also posted),expected,expected,expected,"File title 'District - content area and grade all and disag' ('includes disaggregated data'). 2024 MAP Data Download Supporting Documentation, Performance Level layout: CATEGORY (disaggregate groupings incl. race) and TYPE (breakdown); race codes 3 = Black (not Hispanic), 4 = Hispanic, 5 = White (not Hispanic). Type labels in the file not viewed",Below Basic / Basic / Proficient / Advanced; TOP_TWO_LEVELS_PCT,Proficient + Advanced,not verified for these files (MCDS data request form: cells with 5 or fewer students suppressed),MAP Algebra I EOC (GRADE_LEVEL A1; Algebra II and Geometry also coded),MAP English II EOC (E2; English I also coded),course-based EOC,none found,https://apps.dese.mo.gov/MCDS/FileDownloadWebHandler.ashx?filename=b5a8c206-07062024_MAP_Data_Download_Supporting-Documentation.xlsx ; https://apps.dese.mo.gov/MCDS/home.aspx?categoryid=2&view=2,yes (race labels to confirm),The 'content area all' versions pool grades 3-8 with the EOC; use the 'content area and grade' files. MCDS also offers a 'Performance Level Report - Public' (2022-25) report.
MO,2024-25,2025,https://apps.dese.mo.gov/MCDS/home.aspx?categoryid=2&view=2,MCDS > State Assessment > 'District -- content area and grade all and disag 2025': https://apps.dese.mo.gov/MCDS/FileDownloadWebHandler.ashx?filename=0132f017-1f862025%20District_content%20area%20and%20grade%20all%20and%20disag.xlsx,XLSX,yes,yes (district file; state and school versions also posted),expected,expected,expected,"File title 'District - content area and grade all and disag' ('includes disaggregated data'). 2024 MAP Data Download Supporting Documentation, Performance Level layout: CATEGORY (disaggregate groupings incl. race) and TYPE (breakdown); race codes 3 = Black (not Hispanic), 4 = Hispanic, 5 = White (not Hispanic). Type labels in the file not viewed",Below Basic / Basic / Proficient / Advanced; TOP_TWO_LEVELS_PCT,Proficient + Advanced,not verified for these files (MCDS data request form: cells with 5 or fewer students suppressed),MAP Algebra I EOC (GRADE_LEVEL A1; Algebra II and Geometry also coded),MAP English II EOC (E2; English I also coded),course-based EOC,none found,https://apps.dese.mo.gov/MCDS/FileDownloadWebHandler.ashx?filename=b5a8c206-07062024_MAP_Data_Download_Supporting-Documentation.xlsx ; https://apps.dese.mo.gov/MCDS/home.aspx?categoryid=2&view=2,yes (race labels to confirm),The 'content area all' versions pool grades 3-8 with the EOC; use the 'content area and grade' files. MCDS also offers a 'Performance Level Report - Public' (2022-25) report.
MS,2021-22,2022,https://mdek12.org/publicreporting/2021-22/,'2021-22 MAAP English Language Arts and Mathematics Results': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2022/2022_maap_media_files_ela_math_1.xlsx ; 'Gap Analysis Report 2022': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2022/gap_analysis_report_2022.xlsx,XLSX,"yes (media file: results by district/school; gap analysis: district x subgroup, grades pooled)",yes,"gap report only, grades pooled","gap report only, grades pooled","gap report only, grades pooled","SBE item Nov 7, 2024 (2023-24 Gap Analysis): gaps 'calculated using student achievement at proficient and above for both the state and district level', disaggregated for major racial and ethnic groups; district tables are by subject (Mathematics, ELA) with no grade or course split, so Algebra I and English II are pooled with grades 3-8. Media file layout not viewed (mdek12.org rejects non-browser requests); no HS subgroup file listed",MAAP Levels 1-5: Minimal / Basic / Passing / Proficient / Advanced,Level 4 + Level 5 (proficient and above),Gap analysis: '*n counts < 10 are suppressed'; media file not checked,MAAP Algebra I EOC,MAAP English II EOC,course-based EOC,none found,https://mdek12.org/wp-content/uploads/sites/29/2024/11/Tab-02-ODSP-MAAP-Achievement-Gap-Results.pdf ; https://mdek12.org/publicreporting/2023-24/,no (no HS-specific district x race file; gap analysis pools grades),"Mississippi Succeeds Report Card (https://msrc.mdek12.org) shows per-entity subgroup results (interactive, not checked for export)."
MS,2022-23,2023,https://mdek12.org/publicreporting/2022-23/,'2022-23 MAAP English Language Arts and Mathematics Results': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2023/2023_maap_media_files_ela_math_8.14.23.xlsx ; 'Gap Analysis Report 2023': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2023/gap_analysis_report_2023.xlsx,XLSX,"yes (media file: results by district/school; gap analysis: district x subgroup, grades pooled)",yes,"gap report only, grades pooled","gap report only, grades pooled","gap report only, grades pooled","SBE item Nov 7, 2024 (2023-24 Gap Analysis): gaps 'calculated using student achievement at proficient and above for both the state and district level', disaggregated for major racial and ethnic groups; district tables are by subject (Mathematics, ELA) with no grade or course split, so Algebra I and English II are pooled with grades 3-8. Media file layout not viewed (mdek12.org rejects non-browser requests); no HS subgroup file listed",MAAP Levels 1-5: Minimal / Basic / Passing / Proficient / Advanced,Level 4 + Level 5 (proficient and above),Gap analysis: '*n counts < 10 are suppressed'; media file not checked,MAAP Algebra I EOC,MAAP English II EOC,course-based EOC,none found,https://mdek12.org/wp-content/uploads/sites/29/2024/11/Tab-02-ODSP-MAAP-Achievement-Gap-Results.pdf ; https://mdek12.org/publicreporting/2023-24/,no (no HS-specific district x race file; gap analysis pools grades),"Mississippi Succeeds Report Card (https://msrc.mdek12.org) shows per-entity subgroup results (interactive, not checked for export)."
MS,2023-24,2024,https://mdek12.org/publicreporting/2023-24/,'2023-24 MAAP English Language Arts and Mathematics Results': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2024/2024_maap_media_files_ela_math_8.22.24_81.xlsx ; 'Gap Analysis Report 2024': https://mdek12.org/wp-content/uploads/sites/33/2024/11/gap_analysis_report_2024.xlsx,XLSX,"yes (media file: results by district/school; gap analysis: district x subgroup, grades pooled)",yes,"gap report only, grades pooled","gap report only, grades pooled","gap report only, grades pooled","SBE item Nov 7, 2024 (2023-24 Gap Analysis): gaps 'calculated using student achievement at proficient and above for both the state and district level', disaggregated for major racial and ethnic groups; district tables are by subject (Mathematics, ELA) with no grade or course split, so Algebra I and English II are pooled with grades 3-8. Media file layout not viewed (mdek12.org rejects non-browser requests); no HS subgroup file listed",MAAP Levels 1-5: Minimal / Basic / Passing / Proficient / Advanced,Level 4 + Level 5 (proficient and above),Gap analysis: '*n counts < 10 are suppressed'; media file not checked,MAAP Algebra I EOC,MAAP English II EOC,course-based EOC,none found,https://mdek12.org/wp-content/uploads/sites/29/2024/11/Tab-02-ODSP-MAAP-Achievement-Gap-Results.pdf ; https://mdek12.org/publicreporting/2023-24/,no (no HS-specific district x race file; gap analysis pools grades),"Mississippi Succeeds Report Card (https://msrc.mdek12.org) shows per-entity subgroup results (interactive, not checked for export)."
MS,2024-25,2025,https://mdek12.org/publicreporting/2024-25/,'2024-25 MAAP English Language Arts and Mathematics Results': https://mdek12.org/wp-content/uploads/sites/33/2025/08/2025_maap_mediafile_ELA_MATH.xlsx ; 'Gap Analysis Report 2025': https://mdek12.org/wp-content/uploads/sites/33/2025/11/gap_analysis_report_2025.xlsx,XLSX,"yes (media file: results by district/school; gap analysis: district x subgroup, grades pooled)",yes,"gap report only, grades pooled","gap report only, grades pooled","gap report only, grades pooled","SBE item Nov 7, 2024 (2023-24 Gap Analysis): gaps 'calculated using student achievement at proficient and above for both the state and district level', disaggregated for major racial and ethnic groups; district tables are by subject (Mathematics, ELA) with no grade or course split, so Algebra I and English II are pooled with grades 3-8. Media file layout not viewed (mdek12.org rejects non-browser requests); no HS subgroup file listed",MAAP Levels 1-5: Minimal / Basic / Passing / Proficient / Advanced,Level 4 + Level 5 (proficient and above),Gap analysis: '*n counts < 10 are suppressed'; media file not checked,MAAP Algebra I EOC,MAAP English II EOC,course-based EOC,none found,https://mdek12.org/wp-content/uploads/sites/29/2024/11/Tab-02-ODSP-MAAP-Achievement-Gap-Results.pdf ; https://mdek12.org/publicreporting/2023-24/,no (no HS-specific district x race file; gap analysis pools grades),"Mississippi Succeeds Report Card (https://msrc.mdek12.org) shows per-entity subgroup results (interactive, not checked for export)."
MT,2021-22,2022,https://gems.opi.mt.gov/student-data,"No statewide downloadable file found. GEMS dashboard 'Math, ELA, and Science Assessments (High School)' (Power BI; guide https://gems.opi.mt.gov/uploads/attachments/cl8t4u98xhv83tebif4i0v8t0-actassessmenttutorial.pdf) filters by year, school location and Race/Ethnicity; no export described. OPI Data and Research page lists only GEMS, secure access and a data request form (https://montanaopi.sjc1.qualtrics.com/jfe/form/SV_aYkwxgOELWUOAaG)",Power BI dashboard (no file),no,yes (dashboard school location filter),dashboard filter only,dashboard filter only,dashboard filter only,"GEMS ACT tutorial: slicer menu 'filter by Race/Ethnicity, gender, SES, SPED, EL description, homeless status, and migrant status'",Novice / Nearing Proficient / Proficient / Advanced,Proficient + Advanced,"Dashboard: when race/ethnicity or other student-group slicers are selected, 'the data will be masked at counts of 10 or less' (GEMS ACT tutorial); OPI does not disclose groups of 5 or fewer",ACT Mathematics (ACT junior test),ACT English Language Arts (ACT with Writing),11,"none (ACT the grade 11 state test since 2015-16; MAST replaced Smarter Balanced in grades 3-8 only, 2024-25)",https://archive.legmt.gov/content/Committees/Interim/2025-2026/EDIC/Nov-2026/OPI-assessment-overview.pdf ('Highest level of ELA proficiency since ACT statewide use in 2015-16'; grade 11 rates 'Include both ACT and MSAA') ; https://news.mt.gov/Office-of-Public-Instruction/Superintendent-Arntzen-Releases-2023-2024-Student-Assessment-Scores-for-Math-and-Reading ; https://content.govdelivery.com/accounts/MTOPI/bulletins/3ea6b2f,no statewide file found,Grade 11 proficiency series in the OPI overview pools ACT and the MSAA alternate. Data request form is the route to district-by-race HS rates.
MT,2022-23,2023,https://gems.opi.mt.gov/student-data,"No statewide downloadable file found. GEMS dashboard 'Math, ELA, and Science Assessments (High School)' (Power BI; guide https://gems.opi.mt.gov/uploads/attachments/cl8t4u98xhv83tebif4i0v8t0-actassessmenttutorial.pdf) filters by year, school location and Race/Ethnicity; no export described. OPI Data and Research page lists only GEMS, secure access and a data request form (https://montanaopi.sjc1.qualtrics.com/jfe/form/SV_aYkwxgOELWUOAaG)",Power BI dashboard (no file),no,yes (dashboard school location filter),dashboard filter only,dashboard filter only,dashboard filter only,"GEMS ACT tutorial: slicer menu 'filter by Race/Ethnicity, gender, SES, SPED, EL description, homeless status, and migrant status'",Novice / Nearing Proficient / Proficient / Advanced,Proficient + Advanced,"Dashboard: when race/ethnicity or other student-group slicers are selected, 'the data will be masked at counts of 10 or less' (GEMS ACT tutorial); OPI does not disclose groups of 5 or fewer",ACT Mathematics (ACT junior test),ACT English Language Arts (ACT with Writing),11,"none (ACT the grade 11 state test since 2015-16; MAST replaced Smarter Balanced in grades 3-8 only, 2024-25)",https://archive.legmt.gov/content/Committees/Interim/2025-2026/EDIC/Nov-2026/OPI-assessment-overview.pdf ('Highest level of ELA proficiency since ACT statewide use in 2015-16'; grade 11 rates 'Include both ACT and MSAA') ; https://news.mt.gov/Office-of-Public-Instruction/Superintendent-Arntzen-Releases-2023-2024-Student-Assessment-Scores-for-Math-and-Reading ; https://content.govdelivery.com/accounts/MTOPI/bulletins/3ea6b2f,no statewide file found,Grade 11 proficiency series in the OPI overview pools ACT and the MSAA alternate. Data request form is the route to district-by-race HS rates.
MT,2023-24,2024,https://gems.opi.mt.gov/student-data,"No statewide downloadable file found. GEMS dashboard 'Math, ELA, and Science Assessments (High School)' (Power BI; guide https://gems.opi.mt.gov/uploads/attachments/cl8t4u98xhv83tebif4i0v8t0-actassessmenttutorial.pdf) filters by year, school location and Race/Ethnicity; no export described. OPI Data and Research page lists only GEMS, secure access and a data request form (https://montanaopi.sjc1.qualtrics.com/jfe/form/SV_aYkwxgOELWUOAaG)",Power BI dashboard (no file),no,yes (dashboard school location filter),dashboard filter only,dashboard filter only,dashboard filter only,"GEMS ACT tutorial: slicer menu 'filter by Race/Ethnicity, gender, SES, SPED, EL description, homeless status, and migrant status'",Novice / Nearing Proficient / Proficient / Advanced,Proficient + Advanced,"Dashboard: when race/ethnicity or other student-group slicers are selected, 'the data will be masked at counts of 10 or less' (GEMS ACT tutorial); OPI does not disclose groups of 5 or fewer",ACT Mathematics (ACT junior test),ACT English Language Arts (ACT with Writing),11,"none (ACT the grade 11 state test since 2015-16; MAST replaced Smarter Balanced in grades 3-8 only, 2024-25)",https://archive.legmt.gov/content/Committees/Interim/2025-2026/EDIC/Nov-2026/OPI-assessment-overview.pdf ('Highest level of ELA proficiency since ACT statewide use in 2015-16'; grade 11 rates 'Include both ACT and MSAA') ; https://news.mt.gov/Office-of-Public-Instruction/Superintendent-Arntzen-Releases-2023-2024-Student-Assessment-Scores-for-Math-and-Reading ; https://content.govdelivery.com/accounts/MTOPI/bulletins/3ea6b2f,no statewide file found,Grade 11 proficiency series in the OPI overview pools ACT and the MSAA alternate. Data request form is the route to district-by-race HS rates.
MT,2024-25,2025,https://gems.opi.mt.gov/student-data,"No statewide downloadable file found. GEMS dashboard 'Math, ELA, and Science Assessments (High School)' (Power BI; guide https://gems.opi.mt.gov/uploads/attachments/cl8t4u98xhv83tebif4i0v8t0-actassessmenttutorial.pdf) filters by year, school location and Race/Ethnicity; no export described. OPI Data and Research page lists only GEMS, secure access and a data request form (https://montanaopi.sjc1.qualtrics.com/jfe/form/SV_aYkwxgOELWUOAaG)",Power BI dashboard (no file),no,yes (dashboard school location filter),dashboard filter only,dashboard filter only,dashboard filter only,"GEMS ACT tutorial: slicer menu 'filter by Race/Ethnicity, gender, SES, SPED, EL description, homeless status, and migrant status'",Novice / Nearing Proficient / Proficient / Advanced,Proficient + Advanced,"Dashboard: when race/ethnicity or other student-group slicers are selected, 'the data will be masked at counts of 10 or less' (GEMS ACT tutorial); OPI does not disclose groups of 5 or fewer",ACT Mathematics (ACT junior test),ACT English Language Arts (ACT with Writing),11,"none found at state level; 2025: ACT moved to the enhanced ACT (shorter, online first; same 1-36 scale), not confirmed on an SEA page",https://archive.legmt.gov/content/Committees/Interim/2025-2026/EDIC/Nov-2026/OPI-assessment-overview.pdf ('Highest level of ELA proficiency since ACT statewide use in 2015-16'; grade 11 rates 'Include both ACT and MSAA') ; https://news.mt.gov/Office-of-Public-Instruction/Superintendent-Arntzen-Releases-2023-2024-Student-Assessment-Scores-for-Math-and-Reading ; https://content.govdelivery.com/accounts/MTOPI/bulletins/3ea6b2f,no statewide file found,Grade 11 proficiency series in the OPI overview pools ACT and the MSAA alternate. Data request form is the route to district-by-race HS rates.
NC,2021-22,2022,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports ; https://accrpt.tops.ncsu.edu/docs/disag_datasets/,"https://accrpt.tops.ncsu.edu/docs/disag_datasets/Disag_2021-22.zip (18,903,853 bytes; modified 2022-10-09)",ZIP of text files,yes,"yes (title 'Disaggregated State, School System (LEA) and School Performance Data')",expected,expected,expected,"Directory title 'Reports of Disaggregated State, School System (LEA) and School Performance Data'; NCDPI testing report Section 2 'Percent Proficient Disaggregated by Subgroup' covers American Indian, Asian, Black, Hispanic, Two or More Races, White. Record layout not found; file not opened","Not Proficient (Levels 1-2) / Level 3 / Level 4 / Level 5; GLP = Level 3 and above, CCR = Level 4 and above",Level 3 + 4 + 5 (Grade Level Proficient); Level 4 + 5 = College and Career Ready,NCDPI reports: percentages and counts not shown when above 95 (>95) or below 5 (<5); small-n threshold for the disag file not confirmed,NC Math 1 EOC (also NC Math 3),English II EOC,course-based EOC (English II usually grade 10),"none found for English II or NC Math 1 (NCPAT redesign 2023-24 to 2024-25 is grades 3-8 EOGs; new editions in 2024-25 are science: grades 5, 8 and Biology)",https://content.govdelivery.com/attachments/NCSBE/2024/07/17/file_attachments/2940482/Annual%20Testing%20Program%20Updates_071724.pdf ; https://www.ednc.org/wp-content/uploads/2024/09/2409_SLA-1_Student-Test-Performance-Results_Attach-1_409906n3k3ffeaideqlxjbajs3rqsl.pdf,yes (subgroup files at LEA level; confirm EOC subject codes and race codes),dpi.nc.gov PDFs reject non-browser requests; accrpt.tops.ncsu.edu directory read directly. New ELA standards (Jan 2026) take effect 2027-28.
NC,2022-23,2023,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports ; https://accrpt.tops.ncsu.edu/docs/disag_datasets/,"https://accrpt.tops.ncsu.edu/docs/disag_datasets/Disag_2022-23.zip (20,787,963 bytes; modified 2023-09-19)",ZIP of text files,yes,"yes (title 'Disaggregated State, School System (LEA) and School Performance Data')",expected,expected,expected,"Directory title 'Reports of Disaggregated State, School System (LEA) and School Performance Data'; NCDPI testing report Section 2 'Percent Proficient Disaggregated by Subgroup' covers American Indian, Asian, Black, Hispanic, Two or More Races, White. Record layout not found; file not opened","Not Proficient (Levels 1-2) / Level 3 / Level 4 / Level 5; GLP = Level 3 and above, CCR = Level 4 and above",Level 3 + 4 + 5 (Grade Level Proficient); Level 4 + 5 = College and Career Ready,NCDPI reports: percentages and counts not shown when above 95 (>95) or below 5 (<5); small-n threshold for the disag file not confirmed,NC Math 1 EOC (also NC Math 3),English II EOC,course-based EOC (English II usually grade 10),"none found for English II or NC Math 1 (NCPAT redesign 2023-24 to 2024-25 is grades 3-8 EOGs; new editions in 2024-25 are science: grades 5, 8 and Biology)",https://content.govdelivery.com/attachments/NCSBE/2024/07/17/file_attachments/2940482/Annual%20Testing%20Program%20Updates_071724.pdf ; https://www.ednc.org/wp-content/uploads/2024/09/2409_SLA-1_Student-Test-Performance-Results_Attach-1_409906n3k3ffeaideqlxjbajs3rqsl.pdf,yes (subgroup files at LEA level; confirm EOC subject codes and race codes),dpi.nc.gov PDFs reject non-browser requests; accrpt.tops.ncsu.edu directory read directly. New ELA standards (Jan 2026) take effect 2027-28.
NC,2023-24,2024,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports ; https://accrpt.tops.ncsu.edu/docs/disag_datasets/,"https://accrpt.tops.ncsu.edu/docs/disag_datasets/Disag_2023-24.zip (21,088,857 bytes; modified 2024-09-30)",ZIP of text files,yes,"yes (title 'Disaggregated State, School System (LEA) and School Performance Data')",expected,expected,expected,"Directory title 'Reports of Disaggregated State, School System (LEA) and School Performance Data'; NCDPI testing report Section 2 'Percent Proficient Disaggregated by Subgroup' covers American Indian, Asian, Black, Hispanic, Two or More Races, White. Record layout not found; file not opened","Not Proficient (Levels 1-2) / Level 3 / Level 4 / Level 5; GLP = Level 3 and above, CCR = Level 4 and above",Level 3 + 4 + 5 (Grade Level Proficient); Level 4 + 5 = College and Career Ready,NCDPI reports: percentages and counts not shown when above 95 (>95) or below 5 (<5); small-n threshold for the disag file not confirmed,NC Math 1 EOC (also NC Math 3),English II EOC,course-based EOC (English II usually grade 10),"none found for English II or NC Math 1 (NCPAT redesign 2023-24 to 2024-25 is grades 3-8 EOGs; new editions in 2024-25 are science: grades 5, 8 and Biology)",https://content.govdelivery.com/attachments/NCSBE/2024/07/17/file_attachments/2940482/Annual%20Testing%20Program%20Updates_071724.pdf ; https://www.ednc.org/wp-content/uploads/2024/09/2409_SLA-1_Student-Test-Performance-Results_Attach-1_409906n3k3ffeaideqlxjbajs3rqsl.pdf,yes (subgroup files at LEA level; confirm EOC subject codes and race codes),dpi.nc.gov PDFs reject non-browser requests; accrpt.tops.ncsu.edu directory read directly. New ELA standards (Jan 2026) take effect 2027-28.
NC,2024-25,2025,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports ; https://accrpt.tops.ncsu.edu/docs/disag_datasets/,"https://accrpt.tops.ncsu.edu/docs/disag_datasets/Disag_2024-25.zip (21,140,473 bytes; modified 2025-09-17)",ZIP of text files,yes,"yes (title 'Disaggregated State, School System (LEA) and School Performance Data')",expected,expected,expected,"Directory title 'Reports of Disaggregated State, School System (LEA) and School Performance Data'; NCDPI testing report Section 2 'Percent Proficient Disaggregated by Subgroup' covers American Indian, Asian, Black, Hispanic, Two or More Races, White. Record layout not found; file not opened","Not Proficient (Levels 1-2) / Level 3 / Level 4 / Level 5; GLP = Level 3 and above, CCR = Level 4 and above",Level 3 + 4 + 5 (Grade Level Proficient); Level 4 + 5 = College and Career Ready,NCDPI reports: percentages and counts not shown when above 95 (>95) or below 5 (<5); small-n threshold for the disag file not confirmed,NC Math 1 EOC (also NC Math 3),English II EOC,course-based EOC (English II usually grade 10),"none found for English II or NC Math 1 (NCPAT redesign 2023-24 to 2024-25 is grades 3-8 EOGs; new editions in 2024-25 are science: grades 5, 8 and Biology)",https://content.govdelivery.com/attachments/NCSBE/2024/07/17/file_attachments/2940482/Annual%20Testing%20Program%20Updates_071724.pdf ; https://www.ednc.org/wp-content/uploads/2024/09/2409_SLA-1_Student-Test-Performance-Results_Attach-1_409906n3k3ffeaideqlxjbajs3rqsl.pdf,yes (subgroup files at LEA level; confirm EOC subject codes and race codes),dpi.nc.gov PDFs reject non-browser requests; accrpt.tops.ncsu.edu directory read directly. New ELA standards (Jan 2026) take effect 2027-28.
ND,2021-22,2022,https://insights.nd.gov/Data,Insights Data > 'Assessment Performance - 2021-2022' > CSV https://insights.nd.gov/ShowFile?f=10006_6_csv_2021-2022,CSV (JSON and Excel versions also listed),yes,"expected (InstitutionName/InstitutionID; Insights covers state, district and school)",expected,expected,expected,"Dataset 'Assessment Performance' data dictionary: AcademicYear, InstitutionName, InstitutionID, Grade, Subject, AssessmentType, Accomodations, Subgroup, NoviceRangeLow/High, PartiallyRangeLow/High, ProficientRangeLow/High, AdvancedRangeLow/High. Subgroup values not seen; file not opened",Novice / Partially Proficient / Proficient / Advanced,Proficient + Advanced,"Insights: potentially identifiable data 'removed, or converted to a range of values'; ranges in low/high columns; suppressed cells shown as '*' or empty",NDSA Mathematics grade 10 (ACT allowed as a locally selected alternative),NDSA ELA grade 10,10,none,https://www.nd.gov/dpi/districtsschools/assessment/nd-plus ; https://statetestscoreresults.substack.com/p/north-dakota-2025-assessment-results ; https://www.nd.gov/dpi/districtsschools/assessment/assessment-archive,probable (range-coded proficiency; confirm race subgroup values and HS grade rows),"Proficiency given as low-high ranges, not point values, so a midpoint rule would be needed. AssessmentType separates NDSA, NDAA and ACT."
ND,2022-23,2023,https://insights.nd.gov/Data,Insights Data > 'Assessment Performance - 2022-2023' > CSV https://insights.nd.gov/ShowFile?f=10006_6_csv_2022-2023,CSV (JSON and Excel versions also listed),yes,"expected (InstitutionName/InstitutionID; Insights covers state, district and school)",expected,expected,expected,"Dataset 'Assessment Performance' data dictionary: AcademicYear, InstitutionName, InstitutionID, Grade, Subject, AssessmentType, Accomodations, Subgroup, NoviceRangeLow/High, PartiallyRangeLow/High, ProficientRangeLow/High, AdvancedRangeLow/High. Subgroup values not seen; file not opened",Novice / Partially Proficient / Proficient / Advanced,Proficient + Advanced,"Insights: potentially identifiable data 'removed, or converted to a range of values'; ranges in low/high columns; suppressed cells shown as '*' or empty",NDSA Mathematics grade 10 (ACT allowed as a locally selected alternative),NDSA ELA grade 10,10,none,https://www.nd.gov/dpi/districtsschools/assessment/nd-plus ; https://statetestscoreresults.substack.com/p/north-dakota-2025-assessment-results ; https://www.nd.gov/dpi/districtsschools/assessment/assessment-archive,probable (range-coded proficiency; confirm race subgroup values and HS grade rows),"Proficiency given as low-high ranges, not point values, so a midpoint rule would be needed. AssessmentType separates NDSA, NDAA and ACT."
ND,2023-24,2024,https://insights.nd.gov/Data,Insights Data > 'Assessment Performance - 2023-2024' > CSV https://insights.nd.gov/ShowFile?f=10006_6_csv_2023-2024,CSV (JSON and Excel versions also listed),yes,"expected (InstitutionName/InstitutionID; Insights covers state, district and school)",expected,expected,expected,"Dataset 'Assessment Performance' data dictionary: AcademicYear, InstitutionName, InstitutionID, Grade, Subject, AssessmentType, Accomodations, Subgroup, NoviceRangeLow/High, PartiallyRangeLow/High, ProficientRangeLow/High, AdvancedRangeLow/High. Subgroup values not seen; file not opened",Novice / Partially Proficient / Proficient / Advanced,Proficient + Advanced,"Insights: potentially identifiable data 'removed, or converted to a range of values'; ranges in low/high columns; suppressed cells shown as '*' or empty",NDSA Mathematics grade 10 (ACT allowed as a locally selected alternative),NDSA ELA grade 10,10,none,https://www.nd.gov/dpi/districtsschools/assessment/nd-plus ; https://statetestscoreresults.substack.com/p/north-dakota-2025-assessment-results ; https://www.nd.gov/dpi/districtsschools/assessment/assessment-archive,probable (range-coded proficiency; confirm race subgroup values and HS grade rows),"Proficiency given as low-high ranges, not point values, so a midpoint rule would be needed. AssessmentType separates NDSA, NDAA and ACT."
ND,2024-25,2025,https://insights.nd.gov/Data,Insights Data > 'Assessment Performance - 2024-2025' > CSV https://insights.nd.gov/ShowFile?f=10006_6_csv_2024-2025,CSV (JSON and Excel versions also listed),yes,"expected (InstitutionName/InstitutionID; Insights covers state, district and school)",expected,expected,expected,"Dataset 'Assessment Performance' data dictionary: AcademicYear, InstitutionName, InstitutionID, Grade, Subject, AssessmentType, Accomodations, Subgroup, NoviceRangeLow/High, PartiallyRangeLow/High, ProficientRangeLow/High, AdvancedRangeLow/High. Subgroup values not seen; file not opened",Novice / Partially Proficient / Proficient / Advanced,Proficient + Advanced,"Insights: potentially identifiable data 'removed, or converted to a range of values'; ranges in low/high columns; suppressed cells shown as '*' or empty",ND A+ Summative Mathematics grade 10,ND A+ Summative ELA grade 10,10,"2025: ND A+ Summative (new vendor and platform, new item bank, aligned to the 2023 ND standards, new cut scores) replaced the NDSA; 2025 results not comparable with earlier years",https://www.nd.gov/dpi/districtsschools/assessment/nd-plus ; https://statetestscoreresults.substack.com/p/north-dakota-2025-assessment-results ; https://www.nd.gov/dpi/districtsschools/assessment/assessment-archive,probable (range-coded proficiency; confirm race subgroup values and HS grade rows),"Proficiency given as low-high ranges, not point values, so a midpoint rule would be needed. AssessmentType separates NDSA, NDAA and ACT. ND A+ level names and whether the 2024-25 Insights file carries them under the same columns were not checked."
